registerNum,country1,durationDays,peopleDead,peopleDisplaced,mainCause1,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,year,HDI,lifeExp,yearsSchool,GNIPerCapita
4303,Algeria,13,0,3000,Heavy Rain,large,92984.74,6.082355033,-6.95501,28.3337,Africa,Northern Africa,2015,0.736,74.8,14,13054
4302,Mexico,6,0,0,Hurricane/Tropical Storm,very large,1432949.6,7.110473425,-101.772,28.3812,Americas,Central America,2015,0.756,76.8,13.1,16056
4301,Uruguay,15,0,10000,Heavy Rain,extreme,392899.19,7.071402388,-53.5718,-29.9568,Americas,South America,2015,0.793,77.2,15.5,19283
4300,Philippines,7,54,60000,Hurricane/Tropical Storm,extreme,80271.75,6.050690767,121.241,16.691,Asia,South-Eastern Asia,2015,0.668,68.2,11.3,7915
4299,Romania,2,0,50,Heavy Rain,very large,441.218,3.121774476,28.7321,44.6422,Europe,Eastern Europe,2015,0.793,74.7,14.2,18108
4298,New Zealand,12,0,0,Heavy Rain,large,837.216,4.002018766,177.922,-38.6637,Oceania,Australia and New Zealand,2015,0.913,81.8,19.2,32689
4297,Guatemala,2,500,433,Landslides/Avalanches,extreme,6023.19,4.381886554,-90.6128,14.8262,Americas,Central America,2015,0.627,71.8,10.7,6929
4296,France,5,16,0,Heavy Rain,very large,2895.95,4.336852323,6.5302,43.3765,Europe,Western Europe,2015,0.888,82.2,16,38056
4295,United States,13,15,800,Heavy Rain,extreme,61355.23,6.202824936,-80.4927,33.5033,Americas,Northern America,2015,0.915,79.1,16.5,52947
4294,Nigeria,13,30,2000,Heavy Rain,very large,186816.02,6.561448727,11.5284,9.95267,Africa,Western Africa,2015,0.514,52.8,9,5341
4293,Vietnam,5,2,100,Heavy Rain,large,192886.73,5.984272355,104.762,20.5669,Asia,South-Eastern Asia,2015,0.666,75.8,11.9,5092
4292,Japan,3,3,100000,Hurricane/Tropical Storm,extreme,52859.22,5.501272001,140.046,36.9375,Asia,Eastern Asia,2015,0.891,83.5,15.3,36927
4291,Niger,26,4,3000,Heavy Rain,very large,686734.83,7.427853682,2.49701,14.8417,Africa,Western Africa,2015,0.348,61.4,5.4,908
4290,Argentina,10,3,11000,Heavy Rain,large,133852.96,6.12662798,-59.8071,-35.1086,Americas,South America,2015,0.836,76.3,17.9,22050
4289,Uruguay,3,0,4158,Heavy Rain,very large,63707.6,5.457403758,-55.6997,-32.6329,Americas,South America,2015,0.793,77.2,15.5,19283
4288,India,30,5,18000,Monsoon,large,69190.14,6.317165464,93.751,26.8946,Asia,Southern Asia,2015,0.609,68,11.7,5497
4287,Philippines,4,7,0,Heavy Rain,large,9791.46,4.592907445,125.052,7.39149,Asia,South-Eastern Asia,2015,0.668,68.2,11.3,7915
4286,China,4,8,0,Heavy Rain,very large,53741.01,5.508457075,112.531,35.0925,Asia,Eastern Asia,2015,0.727,75.8,13.1,12547
4285,Guinea,11,4,0,Heavy Rain,large,22455.5,5.392715415,-13.4378,10.0395,Africa,Western Africa,2015,0.411,58.8,8.7,1096
4282,India,36,206,300000,Monsoon,extreme,629961.61,7.656646581,82.6165,26.2074,Asia,Southern Asia,2015,0.609,68,11.7,5497
4281,Paraguay,12,0,3700,Heavy Rain,very large,28652.69,5.712437906,-58.273,-25.0451,Americas,South America,2015,0.679,72.9,11.9,7643
4280,Vietnam,12,20,3000,Heavy Rain,extreme,24336.74,5.766473644,106.865,20.8137,Asia,South-Eastern Asia,2015,0.666,75.8,11.9,5092
4279,United States,5,0,0,Heavy Rain,very large,109391.2,5.91404365,-113.587,34.1148,Americas,Northern America,2015,0.915,79.1,16.5,52947
4278,Philippines,10,4,3000,Monsoon,large,16151.08,5.208201568,120.796,15.5509,Asia,South-Eastern Asia,2015,0.668,68.2,11.3,7915
4276,Brazil,12,3,1000,Heavy Rain,large,690931.31,6.91861612,-50.751,-25.5689,Americas,South America,2015,0.755,74.5,15.2,15175
4275,Guyana,6,0,0,Heavy Rain,very large,30931.23,5.4446397,-58.7431,6.66576,Americas,South America,2015,0.636,66.4,10.3,6522
4274,United States,4,3,0,Heavy Rain,very large,44261.07,5.424173159,-83.165,38.3887,Americas,Northern America,2015,0.915,79.1,16.5,52947
4273,Tajikistan,7,0,10000,Snow/Ice Melt,very large,56196.01,5.77089478,73.1149,38.0626,Asia,Central Asia,2015,0.624,69.4,11.2,2517
4272,Pakistan,36,166,803000,Monsoon,very large,137039.96,6.869240983,72.2737,34.3432,Asia,Southern Asia,2015,0.538,66.2,7.8,4866
4271,Cameroon,8,0,3000,Heavy Rain,large,4726.19,4.577601164,9.88421,3.94741,Africa,Middle Africa,2015,0.512,55.5,10.4,2803
4270,Pakistan,5,10,0,Heavy Rain,very large,73485.14,5.741260789,72.8428,35.0129,Asia,Southern Asia,2015,0.538,66.2,7.8,4866
4269,Costa Rica,9,0,700,Heavy Rain,very large,16754.38,5.35446213,-83.8331,10.1743,Americas,Central America,2015,0.766,79.4,13.9,13413
4268,Vietnam,6,7,100,Hurricane/Tropical Storm,very large,6346.62,4.756785005,103.525,21.3114,Asia,South-Eastern Asia,2015,0.666,75.8,11.9,5092
4267,United States,3,2,0,Heavy Rain,large,161572.75,5.685489372,-84.7486,39.3942,Americas,Northern America,2015,0.915,79.1,16.5,52947
4265,India,6,81,9000,Monsoon,very large,43781.56,5.595533741,70.7643,21.8734,Asia,Southern Asia,2015,0.609,68,11.7,5497
4264,New Zealand,8,0,100,Heavy Rain,very large,8948.6,5.030936342,175.231,-39.8648,Oceania,Australia and New Zealand,2015,0.913,81.8,19.2,32689
4263,Bangladesh,6,0,23,Heavy Rain,very large,12508.17,5.051436285,91.9942,22.4079,Asia,Southern Asia,2015,0.57,71.6,10,3191
4262,Nepal,6,40,0,Monsoon,large,12034.28,4.858571362,87.3919,27.4682,Asia,Southern Asia,2015,0.548,69.6,12.4,2311
4261,Georgia,3,12,200,Heavy Rain,very large,13022.99,4.767923221,44.5362,42.0683,Asia,Western Asia,2015,0.754,74.9,13.8,7164
4260,Ghana,14,150,5300,Heavy Rain,very large,266950.09,6.748649366,-0.546442,7.38005,Africa,Western Africa,2015,0.579,61.4,11.5,3852
4259,India,28,3,9000,Monsoon,very large,60437.23,6.404553842,93.8747,26.9195,Asia,Southern Asia,2015,0.609,68,11.7,5497
4257,Romania,9,1,184,Heavy Rain,large,19785.35,5.250586247,22.8609,46.8147,Europe,Eastern Europe,2015,0.793,74.7,14.2,18108
4256,Tajikistan,11,0,1776,Heavy Rain,large,32595.44,5.554549533,73.2634,37.8142,Asia,Central Asia,2015,0.624,69.4,11.2,2517
4255,Chile,5,0,100,Heavy Rain,very large,224189.77,6.225677055,-72.9212,-44.1033,Americas,South America,2015,0.832,81.7,15.2,21290
4253,New Zealand,9,1,100,Heavy Rain,very large,7484.07,5.004471609,175.355,-41.092,Oceania,Australia and New Zealand,2015,0.913,81.8,19.2,32689
4252,United States,56,38,600,Heavy Rain,extreme,849464.57,7.978363292,-97.9863,34.1936,Americas,Northern America,2015,0.915,79.1,16.5,52947
4251,India,5,8,200,Heavy Rain,large,14179.41,4.850628165,79.1771,10.7121,Asia,Southern Asia,2015,0.609,68,11.7,5497
4250,Colombia,21,58,200,Heavy Rain,extreme,140968.57,6.772371585,-74.5048,5.70693,Americas,South America,2015,0.72,74,13.5,12040
4249,China,48,57,82000,Heavy Rain,very large,247569.94,7.251030408,114.981,27.0326,Asia,Eastern Asia,2015,0.727,75.8,13.1,12547
4248,Kenya,6,13,3000,Heavy Rain,very large,20432.58,5.264565717,36.2471,-0.795186,Africa,Eastern Africa,2015,0.548,61.6,11,2762
4247,Australia,2,5,0,Heavy Rain,extreme,192631.23,5.886786689,150.513,-25.9441,Oceania,Australia and New Zealand,2015,0.935,82.4,20.2,42261
4246,Brazil,32,5,1000,Heavy Rain,very large,450353.51,7.334794789,-67.7993,-6.97805,Americas,South America,2015,0.755,74.5,15.2,15175
4245,Pakistan,3,44,4800,Heavy Rain,very large,21148.15,4.978484896,71.8901,33.5131,Asia,Southern Asia,2015,0.538,66.2,7.8,4866
4244,Australia,9,4,1000,Heavy Rain,extreme,175487.07,6.499517628,150.612,-33.3812,Oceania,Australia and New Zealand,2015,0.935,82.4,20.2,42261
4243,Haiti,3,6,1000,Heavy Rain,large,3672.34,4.042064138,-72.1912,18.685,Americas,Caribbean,2015,0.483,62.8,8.7,1669
4241,Madagascar,42,0,25000,Heavy Rain,very large,68755.39,6.636647299,47.0106,-18.1557,Africa,Eastern Africa,2015,0.51,65.1,10.3,1328
4240,China,12,0,12000,Hurricane/Tropical Storm,very large,145834.77,6.419133586,110.676,27.9271,Asia,Eastern Asia,2015,0.727,75.8,13.1,12547
4239,India,12,44,2907,Heavy Rain,very large,70287.98,6.102153567,76.4058,33.1767,Asia,Southern Asia,2015,0.609,68,11.7,5497
4238,Chile,15,27,2514,Heavy Rain,extreme,154773.16,6.666816904,-68.888,-22.3617,Americas,South America,2015,0.832,81.7,15.2,21290
4237,Brazil,52,0,10000,Heavy Rain,large,173696.63,6.955794736,-68.9127,-9.12272,Americas,South America,2015,0.755,74.5,15.2,15175
4236,Kenya,11,13,6500,Heavy Rain,very large,32934.83,5.73513937,35.1089,0.04848,Africa,Eastern Africa,2015,0.548,61.6,11,2762
4235,Brazil,9,0,280,Heavy Rain,very large,168905.06,6.357976429,-67.725,-7.68508,Americas,South America,2015,0.755,74.5,15.2,15175
4233,Angola,15,0,1000,Heavy Rain,very large,10252.79,5.36302458,13.6811,-8.81664,Africa,Middle Africa,2015,0.532,52.3,11.4,6822
4232,Angola,15,60,1000,Heavy Rain,very large,12133.31,5.436161812,13.879,-12.1145,Africa,Middle Africa,2015,0.532,52.3,11.4,6822
4231,Indonesia,9,0,4000,Heavy Rain,large,7001.53,4.799435463,108.399,-6.55868,Asia,South-Eastern Asia,2015,0.684,68.9,13,9788
4230,United States,14,0,0,Heavy Rain,very large,56870.12,6.077103439,-86.2332,37.0268,Americas,Northern America,2015,0.915,79.1,16.5,52947
4229,Mexico,11,0,800,Heavy Rain,large,60978.86,5.826571986,-103.43,19.4811,Americas,Central America,2015,0.756,76.8,13.1,16056
4228,Argentina,10,7,700,Heavy Rain,very large,349365.45,6.719371213,-63.5929,-32.3809,Americas,South America,2015,0.836,76.3,17.9,22050
4227,Dominican Republic,5,0,12000,Heavy Rain,large,11588.13,4.762983363,-69.8035,19.3285,Americas,Caribbean,2015,0.715,73.5,13.1,11883
4226,Australia,3,0,350,Hurricane/Tropical Storm,very large,445272.72,6.301838602,135.716,-18.2,Oceania,Australia and New Zealand,2015,0.935,82.4,20.2,42261
4225,Bolivia,5,0,4000,Monsoon,very large,487370.75,6.562920724,-65.8445,-11.5042,Americas,South America,2015,0.662,68.3,13.2,"5,760"
4224,Madagascar,36,0,20000,Hurricane/Tropical Storm,very large,277594.75,7.175805008,45.9218,-19.6675,Africa,Eastern Africa,2015,0.51,65.1,10.3,1328
4223,Australia,5,0,0,Monsoon,very large,122203.01,5.962143167,145.675,-17.8703,Oceania,Australia and New Zealand,2015,0.935,82.4,20.2,42261
4222,Indonesia,5,0,300,Heavy Rain,large,18063.44,4.955770465,122.862,0.686073,Asia,South-Eastern Asia,2015,0.684,68.9,13,9788
4221,Greece,9,3,500,Heavy Rain,very large,151104.52,6.309611224,26.5972,41.4571,Europe,Southern Europe,2015,0.865,80.9,17.6,24524
4220,Bolivia,36,23,1000,Heavy Rain,very large,137629.71,6.871105955,-63.7661,-16.4638,Americas,South America,2015,0.662,68.3,13.2,"5,760"
4219,Malawi,40,276,336000,Heavy Rain,extreme,485939.39,7.589672091,35.3564,-18.7946,Africa,Eastern Africa,2015,0.445,62.8,10.8,747
4218,Australia,7,1,0,Heavy Rain,very large,1519623.45,7.202925286,127.056,-19.1872,Oceania,Australia and New Zealand,2015,0.935,82.4,20.2,42261
4217,Philippines,23,53,80186,Hurricane/Tropical Storm,very large,63967.39,6.343777726,124.903,8.65608,Asia,South-Eastern Asia,2014,0.668,68.2,11.3,7915
4216,Malaysia,13,34,215000,Monsoon,extreme,90680.38,6.372486679,102.164,4.72508,Asia,South-Eastern Asia,2014,0.779,74.7,12.7,22762
4215,Sri Lanka,13,39,1000000,Monsoon,very large,50316.81,5.991747711,80.9834,7.90972,Asia,Southern Asia,2014,0.757,74.9,13.7,9779
4214,Colombia,50,44,0,Heavy Rain,very large,406009.51,7.48359747,-75.544,4.59198,Americas,South America,2014,0.72,74,13.5,12040
4213,United States,4,3,0,Heavy Rain,large,70255.56,5.448740691,-123.101,39.7967,Americas,Northern America,2014,0.915,79.1,16.5,52947
4212,Brazil,5,0,0,Heavy Rain,large,199807.2,5.999581138,-49.2145,-24.8513,Americas,South America,2014,0.755,74.5,15.2,15175
4211,Bulgaria,11,40,1000,Heavy Rain,very large,147616.57,6.386619054,27.7106,41.4579,Europe,Eastern Europe,2014,0.782,74.2,14.4,15596
4117,Bolivia,112,60,84000,Heavy Rain,extreme,381576.65,7.931829809,-64.0135,-13.3888,Americas,South America,2014,0.662,68.3,13.2,"5,760"
4209,France,7,5,3000,Heavy Rain,very large,123269.25,6.112044053,0.863937,43.999,Europe,Western Europe,2014,0.888,82.2,16,38056
4208,United States,5,0,40,Heavy Rain,large,202666.27,6.005751479,-117.212,35.4299,Americas,Northern America,2014,0.915,79.1,16.5,52947
4207,Morocco,12,40,0,Heavy Rain,extreme,273693.63,6.817475931,-5.61886,31.5566,Africa,Northern Africa,2014,0.628,74,11.6,6850
4206,Thailand,10,0,1000,Monsoon,large,31653.08,5.500415975,99.5163,8.02409,Asia,South-Eastern Asia,2014,0.726,74.4,13.5,13323
4205,Italy,5,5,0,Heavy Rain,very large,36733.48,5.440123337,10.6129,45.9281,Europe,Southern Europe,2014,0.873,83.1,16,33030
4204,Indonesia,3,0,2400,Heavy Rain,large,57442.62,5.236355495,100.753,-1.02615,Asia,South-Eastern Asia,2014,0.684,68.9,13,9788
4203,France,4,5,0,Heavy Rain,very large,36709.07,5.342924632,5.09507,44.2452,Europe,Western Europe,2014,0.888,82.2,16,38056
4202,Greece,3,0,0,Heavy Rain,large,4855.4,4.163346269,23.4176,38.1738,Europe,Southern Europe,2014,0.865,80.9,17.6,24524
3782,Bolivia,13,3,10000,Heavy Rain,very large,122139.84,6.376891958,-65.5997,-16.4659,Americas,South America,2011,0.662,68.3,13.2,"5,760"
4200,India,6,5,300,Monsoon,large,115476.31,5.840644148,78.2616,10.2916,Asia,Southern Asia,2014,0.609,68,11.7,5497
4199,Spain,4,1,0,Heavy Rain,large,7566.97,4.480982003,-16.5329,28.2782,Europe,Southern Europe,2014,0.876,82.6,17.3,32045
4198,India,16,42,0,Hurricane/Tropical Storm,very large,376261.49,6.955701013,79.6967,18.4473,Asia,Southern Asia,2014,0.609,68,11.7,5497
4197,Mexico,10,6,4000,Hurricane/Tropical Storm,very large,187176.03,6.448341491,-98.4317,21.7845,Americas,Central America,2014,0.756,76.8,13.1,16056
4196,South Sudan,13,4,140,Heavy Rain,large,388189.52,6.702987159,31.1747,6.69427,Africa,Eastern Africa,2014,0.467,55.7,7.6,2332
4195,United States,2,0,0,Heavy Rain,large,8447.1,4.227737631,-80.4061,26.9326,Americas,Northern America,2014,0.915,79.1,16.5,52947
4194,Nicaragua,13,24,33000,Heavy Rain,very large,221816.02,6.63602752,-87.5693,13.8455,Americas,Central America,2014,0.631,74.9,11.5,4457
4193,Nicaragua,3,1,50,Heavy Rain,very large,79061.87,5.551179596,-85.6393,12.6289,Americas,Central America,2014,0.631,74.9,11.5,4457
4192,Italy,2,1,0,Heavy Rain,large,6229.19,4.095461573,9.17775,44.6146,Europe,Southern Europe,2014,0.873,83.1,16,33030
3775,Bolivia,2,31,500,Heavy Rain,large,85174.87,5.231341475,-64.0418,-21.091,Americas,South America,2011,0.662,68.3,13.2,"5,760"
4190,Malaysia,8,0,100,Heavy Rain,large,31695.74,5.404090883,117.183,6.0074,Asia,South-Eastern Asia,2014,0.779,74.7,12.7,22762
4189,Philippines,23,5,83000,Hurricane/Tropical Storm,very large,30855.03,6.027145068,121.612,14.6575,Asia,South-Eastern Asia,2014,0.668,68.2,11.3,7915
4188,India,18,59,30000,Monsoon,very large,61894.97,6.223019121,92.4891,26.7465,Asia,Southern Asia,2014,0.609,68,11.7,5497
4187,Vanuatu,9,1,100,Heavy Rain,large,3365.71,4.481319203,166.967,-15.3154,Oceania,Melanesia,2014,0.594,71.9,10.6,2803
4186,South Sudan,21,7,3000,Heavy Rain,large,143087.31,6.477820414,32.9068,6.94173,Africa,Eastern Africa,2014,0.467,55.7,7.6,2332
4185,China,8,44,121700,Monsoon,very large,55272.31,5.821688862,108.35,30.7799,Asia,Eastern Asia,2014,0.727,75.8,13.1,12547
4184,Thailand,8,0,400,Monsoon,large,34449.25,5.440269758,100.457,16.4039,Asia,South-Eastern Asia,2014,0.726,74.4,13.5,13323
4183,Bulgaria,4,3,0,Heavy Rain,large,7804.96,4.494430673,27.4879,42.6219,Europe,Eastern Europe,2014,0.782,74.2,14.4,15596
3601,Bolivia,10,0,0,Heavy Rain,large,292808.94,6.466584332,-66.4995,-17.4593,Americas,South America,2010,0.662,68.3,13.2,"5,760"
4181,Panama,18,9,116,Heavy Rain,large,22658.51,5.610503853,-80.9628,8.23894,Americas,Central America,2014,0.78,77.6,13.3,18192
4180,Dominican Republic,16,0,4000,Hurricane/Tropical Storm,large,13399.5,5.331208576,-69.754,19.0682,Americas,Caribbean,2014,0.715,73.5,13.1,11883
4179,Pakistan,41,300,30000,Monsoon,extreme,253686.93,7.318111945,75.3419,33.9449,Asia,Southern Asia,2014,0.538,66.2,7.8,4866
4178,Bangladesh,20,17,500000,Monsoon,very large,35999.91,6.03342267,90.6333,24.5661,Asia,Southern Asia,2014,0.57,71.6,10,3191
4177,United States,10,1,0,Heavy Rain,extreme,11462.27,5.36030063,-83.3134,42.5291,Americas,Northern America,2014,0.915,79.1,16.5,52947
4176,India,25,1,75000,Monsoon,large,44290.91,6.044254612,94.6542,27.6132,Asia,Southern Asia,2014,0.609,68,11.7,5497
4175,Niger,7,12,10000,Heavy Rain,large,350748.91,6.39009437,6.40648,16.3273,Africa,Western Africa,2014,0.348,61.4,5.4,908
4174,India,26,0,10000,Monsoon,very large,62650.8,6.387991228,86.2537,26.1795,Asia,Southern Asia,2014,0.609,68,11.7,5497
4173,Indonesia,9,2,600,Heavy Rain,large,65176.82,5.768335677,107.83,-7.0044,Asia,South-Eastern Asia,2014,0.684,68.9,13,9788
4172,China,9,27,10000,Monsoon,very large,387775.13,6.718913721,114.164,25.4709,Asia,Eastern Asia,2014,0.727,75.8,13.1,12547
4171,India,29,31,4000,Monsoon,very large,107474.39,6.669794246,79.7586,27.3852,Asia,Southern Asia,2014,0.609,68,11.7,5497
4170,Nepal,28,180,17000,Monsoon,very large,55212.66,6.365287961,81.9731,28.9832,Asia,Southern Asia,2014,0.548,69.6,12.4,2311
4169,Japan,4,3,12000,Heavy Rain,extreme,76116.81,5.784570566,136.31,35.7986,Asia,Eastern Asia,2014,0.891,83.5,15.3,36927
4168,Papua New Guinea,10,4,0,Heavy Rain,very large,51770.21,5.890171186,143.399,-6.06802,Oceania,Melanesia,2014,0.505,62.6,9.9,2463
4167,China,12,46,100000,Hurricane/Tropical Storm,extreme,82764.22,6.298053868,107.508,21.4955,Asia,Eastern Asia,2014,0.727,75.8,13.1,12547
3593,Bolivia,13,5,4500,Heavy Rain,large,102220.84,6.123482798,-63.6012,-17.8267,Americas,South America,2010,0.662,68.3,13.2,"5,760"
4165,India,10,6,15000,Monsoon,large,189576.05,6.27778347,84.1258,20.7752,Asia,Southern Asia,2014,0.609,68,11.7,5497
4164,South Sudan,51,77,112000,Heavy Rain,very large,641087.55,7.690578778,31.0015,10.2137,Africa,Eastern Africa,2014,0.467,55.7,7.6,2332
4163,Brazil,27,10,50000,Heavy Rain,extreme,44866.46,6.384315565,-58.0256,-32.3467,Americas,South America,2014,0.755,74.5,15.2,15175
4162,Nepal,14,16,2400,Heavy Rain,very large,11578.77,5.385881722,84.6207,28.4737,Asia,Southern Asia,2014,0.548,69.6,12.4,2311
4161,Bangladesh,2,0,30000,Heavy Rain,very large,217.529,2.814638418,90.5498,22.3313,Asia,Southern Asia,2014,0.57,71.6,10,3191
4160,United States,4,0,0,Snow/Ice Melt,large,2950.82,4.07200271,-134.446,58.1993,Americas,Northern America,2014,0.915,79.1,16.5,52947
4159,Brazil,69,0,0,Heavy Rain,extreme,256564.57,7.549075769,-59.5597,-2.92934,Americas,South America,2014,0.755,74.5,15.2,15175
4158,Sudan,8,0,42400,Heavy Rain,very large,137141.28,6.216349445,33.08,13.3883,Africa,Northern Africa,2014,0.479,63.5,7,3809
4157,New Zealand,10,0,0,Heavy Rain,large,8581.24,4.933550048,174.068,-35.6989,Oceania,Australia and New Zealand,2014,0.913,81.8,19.2,32689
4156,Thailand,4,0,500,Heavy Rain,large,15921.63,4.804047519,99.739,19.8258,Asia,South-Eastern Asia,2014,0.726,74.4,13.5,13323
4155,China,21,14,337000,Monsoon,large,377101.63,6.898677704,112.358,26.4396,Asia,Eastern Asia,2014,0.727,75.8,13.1,12547
4154,India,3,0,10000,Monsoon,large,49220.53,5.169267541,94.716,27.8115,Asia,Southern Asia,2014,0.609,68,11.7,5497
4153,Philippines,9,0,35000,Heavy Rain,large,15356.31,5.14052938,124.73,6.7719,Asia,South-Eastern Asia,2014,0.668,68.2,11.3,7915
4152,United States,35,0,600,Heavy Rain,extreme,418317.13,7.466603689,-94.7944,42.708,Americas,Northern America,2014,0.915,79.1,16.5,52947
4151,Bulgaria,7,12,2000,Heavy Rain,extreme,24415.42,5.533792235,27.0426,42.9445,Europe,Eastern Europe,2014,0.782,74.2,14.4,15596
4150,Paraguay,42,9,265000,Heavy Rain,extreme,554605.25,7.668263262,-53.547,-24.3541,Americas,South America,2014,0.679,72.9,11.9,7643
3458,Bolivia,12,0,0,Heavy Rain,large,21570.89,5.41304931,121.978,0.814144,Americas,South America,2009,0.662,68.3,13.2,"5,760"
4148,Mexico,10,22,25000,Monsoon,very large,113685.43,6.231796068,-94.0274,16.5997,Americas,Central America,2014,0.756,76.8,13.1,16056
3246,Bolivia,14,8,20000,Heavy Rain,large,972453.79,7.133997009,-65.3015,-17.6622,Americas,South America,2007,0.662,68.3,13.2,"5,760"
4146,China,12,6,500,Heavy Rain,large,45994.3,5.74188526,113.342,23.2652,Asia,Eastern Asia,2014,0.727,75.8,13.1,12547
4145,Sri Lanka,7,5,16000,Hurricane/Tropical Storm,very large,10337.47,5.035603561,80.1668,7.66215,Asia,Southern Asia,2014,0.757,74.9,13.7,9779
4144,Afghanistan,8,0,300,Heavy Rain,very large,44203.93,5.724642129,68.0178,35.6352,Asia,Southern Asia,2014,0.465,60.4,9.3,1885
4143,China,5,1,10000,Heavy Rain,extreme,205001.27,6.311756552,111.467,27.3821,Asia,Eastern Asia,2014,0.727,75.8,13.1,12547
4142,Tajikistan,7,0,425,Heavy Rain,very large,41719.46,5.641527978,69.3787,38.4853,Asia,Central Asia,2014,0.624,69.4,11.2,2517
4141,Italy,9,2,250,Heavy Rain,very large,11256.33,5.181730585,13.013,43.3979,Europe,Southern Europe,2014,0.873,83.1,16,33030
3019,Bolivia,112,41,62687,Heavy Rain,very large,801034.98,8.128960763,-61.9602,-16.9738,Americas,South America,2007,0.662,68.3,13.2,"5,760"
2786,Bolivia,83,23,100000,Heavy Rain,large,955843.2,7.899464747,-63.4256,-16.0334,Americas,South America,2006,0.662,68.3,13.2,"5,760"
4138,Romania,15,0,640,Heavy Rain,very large,87430.69,6.293846424,24.494,44.0617,Europe,Eastern Europe,2014,0.793,74.7,14.2,18108
2628,Bolivia,4,0,0,Heavy Rain,large,10544.88,4.625101633,-62.8697,-17.634,Americas,South America,2005,0.662,68.3,13.2,"5,760"
4136,Afghanistan,27,123,6000,Heavy Rain,very large,83722.34,6.530296381,66.4342,35.834,Asia,Southern Asia,2014,0.465,60.4,9.3,1885
4135,United States,2,1,200,Heavy Rain,extreme,260469.81,6.017817385,-84.9465,31.2966,Americas,Northern America,2014,0.915,79.1,16.5,52947
4134,United States,8,2,300,Heavy Rain,very large,82418.56,5.995206268,-87.6188,31.8585,Americas,Northern America,2014,0.915,79.1,16.5,52947
4133,Argentina,8,0,2000,Heavy Rain,very large,69876.78,5.92351413,-70.2984,-38.3652,Americas,South America,2014,0.836,76.3,17.9,22050
4132,Solomon Islands,8,23,10000,Heavy Rain,extreme,5480.75,4.942959975,160.342,-9.67763,Oceania,Melanesia,2014,0.506,67.9,9.2,1540
4131,South Africa,30,37,3528,Heavy Rain,very large,1037639.19,7.66925888,25.6074,-21.5153,Africa,Southern Africa,2014,0.666,57.4,13.6,12122
4130,Australia,7,1,0,Heavy Rain,very large,250162.12,6.419410848,150.117,-26.2415,Oceania,Australia and New Zealand,2014,0.935,82.4,20.2,42261
4129,United States,6,0,200,Heavy Rain,very large,53220.79,5.680323826,-89.1282,31.4244,Americas,Northern America,2014,0.915,79.1,16.5,52947
4128,Zimbabwe,58,0,4000,Dam Failure,large,17205.64,5.999098825,31.3479,-21.5196,Africa,Eastern Africa,2014,0.509,57.5,10.9,1615
4127,Paraguay,14,0,2000,Heavy Rain,large,6829.57,4.980521396,-57.5833,-25.2205,Americas,South America,2014,0.679,72.9,11.9,7643
4126,Burundi,20,69,20000,Heavy Rain,extreme,3237.42,5.112259037,29.6499,-4.14041,Africa,Eastern Africa,2014,0.4,56.7,10.1,758
4125,New Zealand,8,0,80,Heavy Rain,extreme,1015.84,4.210945292,172.613,-43.4538,Oceania,Australia and New Zealand,2014,0.913,81.8,19.2,32689
4124,United States,8,0,900,Storm/Tidal Surge,very large,34.8366,2.621217008,168.729,7.30951,Americas,Northern America,2014,0.915,79.1,16.5,52947
4123,Mozambique,15,4,20000,Heavy Rain,large,481907.88,6.859055287,31.5459,-24.4459,Africa,Eastern Africa,2014,0.416,55.1,9.3,1123
4122,France,19,4,1000,Heavy Rain,very large,82989.45,6.373867746,7.0993,43.9958,Europe,Western Europe,2014,0.888,82.2,16,38056
4121,Indonesia,31,23,20000,Heavy Rain,very large,35769.22,6.220962423,107.706,-6.6324,Asia,South-Eastern Asia,2014,0.684,68.9,13,9788
4120,Australia,6,0,0,Hurricane/Tropical Storm,large,426979.84,6.408558621,131.732,-14.3299,Oceania,Australia and New Zealand,2014,0.935,82.4,20.2,42261
4119,Zimbabwe,24,0,4000,Heavy Rain,very large,72462.23,6.416414196,28.9231,-20.2044,Africa,Eastern Africa,2014,0.509,57.5,10.9,1615
4118,Zimbabwe,24,0,0,Heavy Rain,very large,142586.1,6.710379691,30.8531,-17.2057,Africa,Eastern Africa,2014,0.509,57.5,10.9,1615
2443,Bolivia,39,0,0,Heavy Rain,large,209386.98,6.91201428,-63.6763,-12.8522,Americas,South America,2004,0.662,68.3,13.2,"5,760"
4116,Peru,4,0,300,Heavy Rain,large,74144.66,5.472139869,-71.5232,-12.4186,Americas,South America,2014,0.734,74.6,13.1,11015
4115,United States,14,5,0,Heavy Rain,large,16069.91,5.35214148,-86.7899,37.5597,Americas,Northern America,2013,0.915,79.1,16.5,52947
2416,Bolivia,2,0,40000,Heavy Rain,large,3573.26,3.854094613,-64.8904,-14.8766,Americas,South America,2004,0.662,68.3,13.2,"5,760"
4113,Brazil,13,45,60000,Heavy Rain,extreme,314284.91,6.912296877,-41.9423,-18.9538,Americas,South America,2013,0.755,74.5,15.2,15175
4112,Indonesia,7,0,4500,Heavy Rain,large,22524.63,5.197755706,97.2893,4.48013,Asia,South-Eastern Asia,2013,0.684,68.9,13,9788
4111,United Kingdom,43,0,200,Heavy Rain,very large,126149.79,6.910446247,-1.51144,53.2732,Europe,Northern Europe,2013,0.907,80.7,16.2,39267
