registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,region_code,sub_region_code,year
3685,Yemen,,2010-07-10 00:00:00,2010-07-15 00:00:00,6,15,0,,Heavy Rain,,,very large,176263.75,6.200405515,47.918,16.7388,Asia,Western Asia,142.0,145.0,2010
3684,Mexico,,2010-07-01 00:00:00,2010-07-14 00:00:00,14,0,0,,Heavy Rain,,,very large,68346.59,6.1569361460000005,-100.55,25.5767,Americas,Central America,19.0,13.0,2010
3683,Sudan,,2010-07-10 00:00:00,2010-08-11 00:00:00,33,33,10000,,Heavy Rain,,,very large,100438.85,6.69650693,36.6717,18.7493,Africa,Northern Africa,2.0,15.0,2010
3682,India,,2010-07-12 00:00:00,2010-07-14 00:00:00,3,0,5000,,Monsoon,,,large,192748.71,5.762112735,86.1983,25.5869,Asia,Southern Asia,142.0,34.0,2010
3681,China,,2010-07-07 00:00:00,2010-07-23 00:00:00,17,0,10000,,Heavy Rain,,,very large,235548.21,6.778619989,115.88600000000001,29.1384,Asia,Eastern Asia,142.0,30.0,2010
3680,Japan,,2010-07-12 00:00:00,2010-07-13 00:00:00,2,0,0,,Heavy Rain,,,large,78651.79,5.1967386069999995,133.643,34.6901,Asia,Eastern Asia,142.0,30.0,2010
3679,Bangladesh,,2010-07-01 00:00:00,2010-07-13 00:00:00,13,0,600000,,Monsoon,,,large,24987.26,5.511661987999999,90.0355,23.9949,Asia,Southern Asia,142.0,34.0,2010
3678,China,,2010-07-01 00:00:00,2010-07-15 00:00:00,15,600,2400000,,Heavy Rain,,,large,575176.16,6.9358921360000005,113.171,28.0056,Asia,Eastern Asia,142.0,30.0,2010
3677,Saudi Arabia,,2010-07-10 00:00:00,2010-07-12 00:00:00,3,7,85,,Heavy Rain,,,large,55999.09,5.225302224,41.1722,20.6067,Asia,Western Asia,142.0,145.0,2010
3676,China,,2010-07-06 00:00:00,2010-07-13 00:00:00,8,15,0,,Heavy Rain,,,large,396656.67,6.5015047489999995,97.1282,39.4866,Asia,Eastern Asia,142.0,30.0,2010
3675,Moldova,,2010-07-05 00:00:00,2010-07-07 00:00:00,3,0,2000,,Heavy Rain,,,large,12206.49,4.563712054,27.9665,46.8243,,,,,2010
3674,India,,2010-07-05 00:00:00,2010-07-15 00:00:00,11,98,523000,,Monsoon,,,large,147437.23,6.209999848,74.7785,30.1895,Asia,Southern Asia,142.0,34.0,2010
3673,Canada,,2010-07-02 00:00:00,2010-07-06 00:00:00,5,0,0,,Heavy Rain,,,very large,86589.82,5.8125281,-103.836,51.8657,Americas,Northern America,19.0,21.0,2010
3672,Ukraine,,2010-06-27 00:00:00,2010-07-02 00:00:00,6,2,0,,Heavy Rain,,,very large,34504.42,5.492117241,24.7926,48.5898,Europe,Eastern Europe,150.0,151.0,2010
3671,Mexico,,2010-06-30 00:00:00,2010-07-07 00:00:00,8,6,50000,,Hurricane/Tropical Storm,,,extreme,209024.88,6.524317965,-100.417,24.3112,Americas,Central America,19.0,13.0,2010
3670,Dominican Republic,,2010-06-25 00:00:00,2010-06-27 00:00:00,3,0,0,,Heavy Rain,,,large,15731.6,4.67389415,-70.3928,19.2545,Americas,Caribbean,19.0,29.0,2010
3669,Liberia,,2010-06-25 00:00:00,2010-06-27 00:00:00,3,12,0,,Heavy Rain,,,large,183842.33,5.74156677,-7.150180000000001,6.0130099999999995,Africa,Western Africa,2.0,11.0,2010
3668,Taiwan,,2010-06-25 00:00:00,2010-06-27 00:00:00,3,0,0,,Heavy Rain,,,large,1399.49,3.6230910539999996,121.60600000000001,24.9491,Asia,Eastern Asia,142.0,30.0,2010
3667,Brazil,,2010-06-22 00:00:00,2010-06-30 00:00:00,9,50,150000,,Heavy Rain,,,extreme,320129.49,6.7605981879999995,-37.7816,-6.3558900000000005,Americas,South America,19.0,5.0,2010
3666,Pakistan,,2010-06-22 00:00:00,2010-06-24 00:00:00,3,46,0,,Heavy Rain,,,large,9325.99,4.446816200000001,72.0792,36.027,Asia,Southern Asia,142.0,34.0,2010
3665,Bosnia and Herzegovina,,2010-06-22 00:00:00,2010-06-26 00:00:00,5,46,0,,Heavy Rain,,,large,28641.6,5.15596728,17.705,43.9872,Europe,Southern Europe,150.0,39.0,2010
3664,Romania,,2010-06-22 00:00:00,2010-07-12 00:00:00,21,23,17500,,Heavy Rain,,,extreme,56733.12,6.377085957999999,23.1853,46.0793,Europe,Eastern Europe,150.0,151.0,2010
3663,Ghana,,2010-06-22 00:00:00,2010-06-26 00:00:00,5,30,0,,Heavy Rain,,,large,150908.11,5.8776825839999995,-0.981038,7.93162,Africa,Western Africa,2.0,11.0,2010
3662,Burma/Myanmar,,2010-06-15 00:00:00,2010-06-26 00:00:00,12,60,0,,Monsoon,,,large,94869.51,6.056307904,94.0105,22.2804,Asia,South-Eastern Asia,142.0,35.0,2010
3661,France,,2010-06-16 00:00:00,2010-06-17 00:00:00,2,19,0,,Heavy Rain,,,extreme,7699.78,4.488538308,6.59134,43.4973,Europe,Western Europe,150.0,155.0,2010
3660,Spain,,2010-06-11 00:00:00,2010-06-13 00:00:00,3,2,0,,Heavy Rain,,,very large,6135.21,4.441041946,-6.2163900000000005,43.3544,Europe,Southern Europe,150.0,39.0,2010
3659,United States,,2010-06-11 00:00:00,2010-06-11 00:00:00,1,20,0,,Heavy Rain,,,extreme,12234.56,4.388618351,-94.0948,34.5778,Americas,Northern America,19.0,21.0,2010
3658,Pakistan,,2010-06-06 00:00:00,2010-06-07 00:00:00,2,23,4000,,Hurricane/Tropical Storm,,,large,59028.73,5.072093435,67.9052,25.1175,Asia,Southern Asia,142.0,34.0,2010
3657,Hungary,,2010-05-29 00:00:00,2010-06-11 00:00:00,14,0,3000,,Heavy Rain,,,large,174970.1,6.389091876,19.7971,49.6716,Europe,Eastern Europe,150.0,151.0,2010
3656,Philippines,,2010-05-29 00:00:00,2010-06-01 00:00:00,4,27,0,,Heavy Rain,,,large,22339.98,4.951142771000001,125.3,6.778410000000001,Asia,South-Eastern Asia,142.0,35.0,2010
3655,Canada,,2010-05-29 00:00:00,2010-05-31 00:00:00,3,0,0,,Heavy Rain,,,large,25787.99,4.888538748,-97.7891,49.8757,Americas,Northern America,19.0,21.0,2010
3654,New Zealand,,2010-05-25 00:00:00,2010-05-31 00:00:00,7,0,0,,Heavy Rain,,,extreme,25183.14,5.547237916,169.918,-45.1567,Oceania,Australia and New Zealand,9.0,53.0,2010
3653,Guatemala,,2010-05-18 00:00:00,2010-05-24 00:00:00,7,172,94000,,Hurricane/Tropical Storm,,,extreme,68697.09,5.983066376,-89.5636,14.0752,Americas,Central America,19.0,13.0,2010
3652,India,,2010-05-18 00:00:00,2010-05-24 00:00:00,7,27,50000,,Heavy Rain,,,large,63171.41,5.645618611000001,79.4844,15.2182,Asia,Southern Asia,142.0,34.0,2010
3651,China,,2010-05-15 00:00:00,2010-06-28 00:00:00,45,379,2370000,,Monsoon,,,very large,234212.72,7.198914251000001,115.48299999999999,26.4442,Asia,Eastern Asia,142.0,30.0,2010
3650,India,,2010-05-15 00:00:00,2010-06-26 00:00:00,43,0,10000,,Monsoon,,,very large,23813.35,6.18638021,93.1226,26.6381,Asia,Southern Asia,142.0,34.0,2010
3649,Sri Lanka,,2010-05-08 00:00:00,2010-05-23 00:00:00,16,20,75000,,Heavy Rain,,,large,19207.85,5.487598737999999,80.5904,6.83965,Asia,Southern Asia,142.0,34.0,2010
3648,Czech Republic,,2010-05-15 00:00:00,2010-05-24 00:00:00,10,12,0,,Heavy Rain,,,extreme,121758.8,6.386530355,19.644000000000002,49.7736,Europe,Eastern Europe,150.0,151.0,2010
3647,Pakistan,,2010-05-08 00:00:00,2010-05-23 00:00:00,16,0,0,,Heavy Rain,,,large,6706.99,5.030647641,73.3855,35.5882,Asia,Southern Asia,142.0,34.0,2010
3646,Kenya,,2010-05-08 00:00:00,2010-05-24 00:00:00,17,100,70000,,Heavy Rain,,,very large,196057.68,6.69892404,36.0032,1.50224,Africa,Eastern Africa,2.0,14.0,2010
3645,Indonesia,,2010-05-08 00:00:00,2010-05-10 00:00:00,3,0,0,,Heavy Rain,,,large,24518.72,4.866619049,121.994,-3.8759900000000003,Asia,South-Eastern Asia,142.0,35.0,2010
3644,Tajikistan,,2010-05-06 00:00:00,2010-05-08 00:00:00,3,24,400,20000000,Heavy Rain,,,large,23137.24,4.841432806,69.4972,38.2211,Asia,Central Asia,142.0,143.0,2010
3643,Afghanistan,,2010-05-04 00:00:00,2010-05-14 00:00:00,11,70,40000,,Heavy Rain,,,large,65810.91,5.859690581000001,62.2514,34.3839,Asia,Southern Asia,142.0,34.0,2010
3642,Yemen,,2010-05-05 00:00:00,2010-05-06 00:00:00,2,7,0,,Heavy Rain,,,large,38889.73,4.890864924,44.3104,14.0344,Asia,Western Asia,142.0,145.0,2010
3641,United States,,2010-05-01 00:00:00,2010-05-04 00:00:00,4,30,8000,,Heavy Rain,,,large,79123.97,5.5003680610000005,-87.2776,36.0678,Americas,Northern America,19.0,21.0,2010
3640,Indonesia,,2010-04-16 00:00:00,2010-05-02 00:00:00,17,0,0,,Heavy Rain,,,large,103901.84,6.24707216,113.97200000000001,-2.6819599999999997,Asia,South-Eastern Asia,142.0,35.0,2010
3639,Namibia,,2010-04-16 00:00:00,2010-04-21 00:00:00,6,0,11000,,Heavy Rain,,,large,64627.58,5.588569144,23.2312,-18.6942,Africa,Southern Africa,2.0,18.0,2010
3638,China,,2010-04-20 00:00:00,2010-04-21 00:00:00,2,0,0,,Heavy Rain,,,large,19903.73,4.5999644669999995,111.13,25.1481,Asia,Eastern Asia,142.0,30.0,2010
3637,Cuba,,2010-04-17 00:00:00,2010-04-21 00:00:00,5,0,84,,Heavy Rain,,,large,10657.92,4.72664246,-75.3832,20.2623,Americas,Caribbean,19.0,29.0,2010
3636,India,,2010-04-18 00:00:00,2010-04-21 00:00:00,4,0,300,,Heavy Rain,,,extreme,13472.46,5.03253689,91.8623,26.3166,Asia,Southern Asia,142.0,34.0,2010
3635,Serbia and Montenegro,,2010-04-20 00:00:00,2010-04-22 00:00:00,3,0,0,,Heavy Rain,,,large,13989.57,4.62292562,21.7157,43.4667,,,,,2010
3634,Somalia,,2010-04-12 00:00:00,2010-04-13 00:00:00,2,0,200,,Heavy Rain,,,large,50278.2,5.002409717,45.7901,2.82383,Africa,Eastern Africa,2.0,14.0,2010
3633,Bangladesh,,2010-03-27 00:00:00,2010-04-07 00:00:00,12,104,0,,Heavy Rain,,,large,7062.71,4.92815262,89.5099,22.1528,Asia,Southern Asia,142.0,34.0,2010
3632,Brazil,,2010-04-04 00:00:00,2010-04-07 00:00:00,4,400,0,,Heavy Rain,,,large,15005.82,4.778319724,-43.3333,-22.4446,Americas,South America,19.0,5.0,2010
3631,Rwanda,,2010-03-26 00:00:00,2010-03-31 00:00:00,6,4,0,,Heavy Rain,,,large,8862.8,4.725722199,29.6861,-1.7430700000000001,Africa,Eastern Africa,2.0,14.0,2010
3630,Latvia,,2010-03-27 00:00:00,2010-03-31 00:00:00,5,0,0,,Snow/Ice Melt,,,large,79653.48,5.600174759,24.7977,56.652,Europe,Northern Europe,150.0,154.0,2010
3629,United States,,2010-03-27 00:00:00,2010-03-31 00:00:00,5,0,0,,Heavy Rain,,,extreme,240301.51,6.3807565,-74.873,39.4866,Americas,Northern America,19.0,21.0,2010
3628,Russia,,2010-03-26 00:00:00,2010-03-31 00:00:00,6,0,0,,Snow/Ice Melt,,,large,187689.01,6.051590094,36.9829,53.2843,Europe,Eastern Europe,150.0,151.0,2010
3627,Indonesia,,2010-03-24 00:00:00,2010-03-26 00:00:00,3,0,25000,,Heavy Rain,,,large,149970.68,5.653127615,104.787,-4.44749,Asia,South-Eastern Asia,142.0,35.0,2010
3626,India,,2010-03-24 00:00:00,2010-03-26 00:00:00,3,0,0,,Monsoon,,,large,16885.63,4.704638523,94.6126,27.2504,Asia,Southern Asia,142.0,34.0,2010
3625,United States,,2010-03-10 00:00:00,2010-03-24 00:00:00,15,0,0,,Heavy Rain,Snow/Ice Melt,Dam Failure,large,1015176.36,7.182632755,-78.1191,41.3644,Americas,Northern America,19.0,21.0,2010
3624,Kazahkstan,,2010-03-11 00:00:00,2010-03-26 00:00:00,16,43,5000,,Heavy Rain,Snow/Ice Melt,Dam Failure,extreme,323846.84,7.015489642,79.2127,45.0791,,,,,2010
3623,Angola,,2010-03-01 00:00:00,2010-03-31 00:00:00,31,12,11500,,Heavy Rain,,,large,274099.2,6.929269462000001,17.2457,-16.1122,Africa,Middle Africa,2.0,17.0,2010
3622,United States,,2010-03-10 00:00:00,2010-03-17 00:00:00,8,0,0,,Heavy Rain,,,large,48982.93,5.593134747000001,-86.3795,32.8939,Americas,Northern America,19.0,21.0,2010
3621,Kenya,,2010-03-07 00:00:00,2010-05-03 00:00:00,58,26,2500,,Heavy Rain,,,very large,40320.05,6.545040315,34.9929,0.012256999999999999,Africa,Eastern Africa,2.0,14.0,2010
3620,Uganda,,2010-03-07 00:00:00,2010-03-12 00:00:00,6,0,20000,,Heavy Rain,,,large,75196.57,5.654349282,31.0638,1.13485,Africa,Eastern Africa,2.0,14.0,2010
3619,Peru,,2010-03-02 00:00:00,2010-03-04 00:00:00,3,7,20,,Heavy Rain,,,large,57889.66,5.239722254,-73.3575,-11.8464,Americas,South America,19.0,5.0,2010
3618,Serbia and Montenegro,,2010-03-01 00:00:00,2010-03-02 00:00:00,2,0,4000,,Heavy Rain,,,large,46896.64,4.972171724,21.1442,44.4668,,,,,2010
3617,Ethiopia,,2010-03-01 00:00:00,2010-03-11 00:00:00,11,0,16000,,Heavy Rain,,,large,104208.15,6.059294371,45.4942,9.19708,Africa,Eastern Africa,2.0,14.0,2010
3616,Zambia,,2010-03-01 00:00:00,2010-03-17 00:00:00,17,0,115,,Heavy Rain,,,large,85511.58,6.162473852000001,27.7369,-16.0918,Africa,Eastern Africa,2.0,14.0,2010
3615,Australia,,2010-02-28 00:00:00,2010-03-17 00:00:00,18,0,0,,Heavy Rain,,,extreme,431681.63,7.191466069,147.95600000000002,-26.2155,Oceania,Australia and New Zealand,9.0,53.0,2010
3614,Mozambique,,2010-02-22 00:00:00,2010-03-28 00:00:00,35,2,130000,,Heavy Rain,,,large,26372.46,5.965218687,34.2547,-19.9647,Africa,Eastern Africa,2.0,14.0,2010
3613,Haiti,,2010-02-28 00:00:00,2010-03-02 00:00:00,3,13,0,,Heavy Rain,,,large,3836.32,4.061036081,-73.7657,18.4176,Americas,Caribbean,19.0,29.0,2010
3612,France,,2010-02-28 00:00:00,2010-03-02 00:00:00,3,48,500,,Storm/Tidal Surge,Heavy Rain,,extreme,30834.35,5.267186048,-1.53213,46.7732,Europe,Western Europe,150.0,155.0,2010
3611,Spain,,2010-02-23 00:00:00,2010-02-24 00:00:00,2,32,1200,,Heavy Rain,,,large,98474.34,5.294353074,-4.04265,38.9763,Europe,Southern Europe,150.0,39.0,2010
3610,Portugal,,2010-02-19 00:00:00,2010-02-20 00:00:00,2,32,0,,Heavy Rain,,,extreme,482.991,3.28599903,-16.9677,32.7562,Europe,Southern Europe,150.0,39.0,2010
3609,Peru,,2010-02-10 00:00:00,2010-02-17 00:00:00,8,0,80000,,Heavy Rain,,,large,305772.0,6.388487701,-78.2867,-4.6822099999999995,Americas,South America,19.0,5.0,2010
3608,Australia,,2010-02-13 00:00:00,2010-02-16 00:00:00,4,0,0,,Heavy Rain,,,extreme,311949.24,6.397173919,149.599,-32.4204,Oceania,Australia and New Zealand,9.0,53.0,2010
3607,Bulgaria,,2010-02-13 00:00:00,2010-02-20 00:00:00,8,0,0,,Heavy Rain,,,large,87346.16,5.844333804,27.3388,41.1603,Europe,Eastern Europe,150.0,151.0,2010
3606,Australia,,2010-02-15 00:00:00,2010-02-16 00:00:00,2,0,0,,Heavy Rain,,,extreme,20651.57,4.917013065,152.829,-27.2208,Oceania,Australia and New Zealand,9.0,53.0,2010
3605,Dominican Republic,,2010-02-14 00:00:00,2010-02-15 00:00:00,2,0,150,,Heavy Rain,,,large,2791.39,3.7468505139999997,-70.5612,19.627,Americas,Caribbean,19.0,29.0,2010
3604,Afghanistan,,2010-02-05 00:00:00,2010-02-10 00:00:00,6,20,200,,Heavy Rain,,,extreme,105873.35,6.103967901,65.1089,32.547,Asia,Southern Asia,142.0,34.0,2010
3603,Australia,,2010-02-05 00:00:00,2010-02-07 00:00:00,3,2,0,,Heavy Rain,,,large,188865.22,5.753273244,145.18,-20.174,Oceania,Australia and New Zealand,9.0,53.0,2010
3602,Mexico,,2010-01-26 00:00:00,2010-02-13 00:00:00,19,41,20000,,Heavy Rain,,,large,122621.4,6.367319871,-99.0036,19.9433,Americas,Central America,19.0,13.0,2010
3601,Bolivia,,2010-01-27 00:00:00,2010-02-05 00:00:00,10,0,0,,Heavy Rain,,,large,292808.94,6.466584332,-66.4995,-17.4593,Americas,South America,19.0,5.0,2010
3600,New Zealand,,2010-01-29 00:00:00,2010-02-02 00:00:00,5,0,0,,Heavy Rain,,,large,44179.41,5.344189916,178.132,-37.717,Oceania,Australia and New Zealand,9.0,53.0,2010
3599,South Africa,,2010-01-27 00:00:00,2010-01-29 00:00:00,3,0,1400,,Heavy Rain,,,large,87777.03,5.420502137000001,28.6962,-24.746,Africa,Southern Africa,2.0,18.0,2010
3598,Mozambique,,2010-01-25 00:00:00,2010-01-28 00:00:00,4,3,0,,Heavy Rain,,,large,72703.82,5.463617221,31.6455,-25.593000000000004,Africa,Eastern Africa,2.0,14.0,2010
3597,Peru,,2010-01-25 00:00:00,2010-01-30 00:00:00,6,20,0,,Heavy Rain,,,extreme,135281.63,6.210420073,-72.9391,-12.9894,Americas,South America,19.0,5.0,2010
3596,Brazil,,2010-01-10 00:00:00,2010-01-28 00:00:00,19,72,6000,,Heavy Rain,,,very large,55636.33,6.200203333999999,-44.0681,-22.9804,Americas,South America,19.0,5.0,2010
3595,United States,,2010-01-18 00:00:00,2010-01-22 00:00:00,5,3,0,,Heavy Rain,,,very large,103982.65,5.892022145,-121.527,37.4251,Americas,Northern America,19.0,21.0,2010
3594,Egypt,,2010-01-18 00:00:00,2010-01-19 00:00:00,2,10,7000,,Heavy Rain,,,very large,226050.59,5.8313269,31.0895,28.076999999999998,Africa,Northern Africa,2.0,15.0,2010
3593,Bolivia,,2010-01-01 00:00:00,2010-01-13 00:00:00,13,5,4500,,Heavy Rain,,,large,102220.84,6.1234827979999995,-63.6012,-17.8267,Americas,South America,19.0,5.0,2010
3592,Panama,,2010-01-11 00:00:00,2010-01-13 00:00:00,3,0,1000,,Heavy Rain,,,large,23337.85,4.845182099,-82.6444,9.11544,Americas,Central America,19.0,13.0,2010
3591,Albania,,2010-01-04 00:00:00,2010-01-13 00:00:00,10,0,1500,,Heavy Rain,,,very large,60173.47,5.9554963160000005,20.0828,41.4664,Europe,Southern Europe,150.0,39.0,2010
3590,Australia,,2010-01-01 00:00:00,2010-01-13 00:00:00,13,0,1000,,Heavy Rain,Hurricane/Tropical Storm,,very large,301378.85,6.769147383,149.058,-30.9508,Oceania,Australia and New Zealand,9.0,53.0,2010
3589,Kenya,,2009-12-21 00:00:00,2010-01-13 00:00:00,24,21,30000,,Heavy Rain,,,large,176698.68,6.6274445470000005,36.5237,1.16546,Africa,Eastern Africa,2.0,14.0,2009
3588,Brazil,,2010-01-01 00:00:00,2010-01-10 00:00:00,10,85,2500,,Heavy Rain,,,extreme,210052.33,6.623357499,-43.7619,-21.8476,Americas,South America,19.0,5.0,2010
3587,Italy,,2009-12-21 00:00:00,2009-12-27 00:00:00,7,0,500,,Heavy Rain,,,large,40932.75,5.457168962999999,12.7554,42.7931,Europe,Southern Europe,150.0,39.0,2009
3586,Australia,,2009-12-25 00:00:00,2009-12-28 00:00:00,4,0,0,,Heavy Rain,,,large,149317.65,5.776171138,151.752,-31.1753,Oceania,Australia and New Zealand,9.0,53.0,2009
3585,Morocco,,2009-12-25 00:00:00,2009-12-26 00:00:00,2,5,25,,Heavy Rain,,,large,157481.42,5.498259318,-6.77769,31.8122,Africa,Northern Africa,2.0,15.0,2009
3584,Tanzania,,2009-12-25 00:00:00,2009-12-27 00:00:00,3,1,3000,,Heavy Rain,,,large,167332.29,5.700701008999999,36.0236,-6.804930000000001,Africa,Eastern Africa,2.0,14.0,2009
3583,Peru,,2009-12-20 00:00:00,2009-12-21 00:00:00,2,0,0,,Heavy Rain,,,large,172579.0,5.538017944,-75.0108,-11.825999999999999,Americas,South America,19.0,5.0,2009
3582,Sri Lanka,,2009-12-14 00:00:00,2009-12-16 00:00:00,3,0,300000,,Heavy Rain,,,large,15648.61,4.671597022,81.2742,8.02347,Asia,Southern Asia,142.0,34.0,2009
3581,Fiji,,2009-12-14 00:00:00,2009-12-15 00:00:00,2,3,700,,Hurricane/Tropical Storm,,,large,4708.95,3.973954075,177.919,-17.7451,Oceania,Melanesia,9.0,54.0,2009
3580,United States,,2009-12-12 00:00:00,2009-12-15 00:00:00,4,0,0,,Heavy Rain,,,large,314990.21,6.100357047,-86.4816,32.4653,Americas,Northern America,19.0,21.0,2009
3579,Saudi Arabia,,2009-11-24 00:00:00,2009-11-26 00:00:00,3,116,0,,Heavy Rain,,,large,114601.3,5.536310799,40.2282,21.2394,Asia,Western Asia,142.0,145.0,2009
3578,Malaysia,,2009-11-21 00:00:00,2009-11-27 00:00:00,7,0,9062,,Heavy Rain,,,large,37559.51,5.419817957999999,102.35799999999999,4.99247,Asia,South-Eastern Asia,142.0,35.0,2009
3577,Uruguay,,2009-11-21 00:00:00,2009-12-08 00:00:00,18,12,22000,,Heavy Rain,,,very large,43485.41,6.069707332999999,-56.4778,-31.256999999999998,Americas,South America,19.0,5.0,2009
3576,Sri Lanka,,2009-11-21 00:00:00,2009-11-22 00:00:00,2,0,60000,,Heavy Rain,,,large,919.9010000000001,3.2647710869999997,79.9424,7.07182,Asia,Southern Asia,142.0,34.0,2009
3575,Turkey,,2009-11-21 00:00:00,2009-11-22 00:00:00,2,4,0,,Heavy Rain,,,large,15625.3,4.49485836,40.0139,40.8337,Asia,Western Asia,142.0,145.0,2009
3574,Singapore,,2009-11-19 00:00:00,2009-11-20 00:00:00,2,0,0,,Heavy Rain,,,very large,1051.3,3.4988479189999997,103.833,1.4308,Asia,South-Eastern Asia,142.0,35.0,2009
3573,United Kingdom,,2009-11-19 00:00:00,2009-12-05 00:00:00,17,0,0,,Heavy Rain,,,extreme,106621.91,6.559325375,-1.675,53.9986,Europe,Northern Europe,150.0,154.0,2009
3572,Argentina,,2009-11-14 00:00:00,2009-11-22 00:00:00,9,0,1793,,Heavy Rain,,,large,415044.91,6.572337602,-59.0496,-32.9919,Americas,South America,19.0,5.0,2009
3571,Spain,,2009-11-15 00:00:00,2009-11-16 00:00:00,2,0,1793,,Heavy Rain,,,large,39815.5,4.90108217,-7.5124699999999995,42.5278,Europe,Southern Europe,150.0,39.0,2009
3570,Malaysia,,2009-11-10 00:00:00,2009-11-16 00:00:00,7,0,1793,,Heavy Rain,,,large,14486.49,5.0060612110000005,100.96,5.74257,Asia,South-Eastern Asia,142.0,35.0,2009
3569,Tanzania,,2009-11-10 00:00:00,2009-11-13 00:00:00,4,20,0,,Heavy Rain,,,large,194788.3,5.891622859,35.8909,-6.774310000000001,Africa,Eastern Africa,2.0,14.0,2009
3568,Brazil,,2009-11-12 00:00:00,2009-11-13 00:00:00,2,3,200,,Heavy Rain,,,large,47896.55,4.981334228,-43.1241,-22.5416,Americas,South America,19.0,5.0,2009
3567,United States,,2009-11-10 00:00:00,2009-11-13 00:00:00,4,0,0,,Hurricane/Tropical Storm,,,large,468142.06,6.272437653,-83.7465,35.1595,Americas,Northern America,19.0,21.0,2009
3566,India,,2009-11-03 00:00:00,2009-11-08 00:00:00,6,70,0,,Heavy Rain,,,very large,35725.31,5.507218515,77.8452,11.4729,Asia,Southern Asia,142.0,34.0,2009
3565,Thailand,,2009-11-07 00:00:00,2009-11-08 00:00:00,2,15,6800,,Monsoon,,,large,63930.73,5.106739659,99.9172,7.47238,Asia,South-Eastern Asia,142.0,35.0,2009
3564,Australia,,2009-11-07 00:00:00,2009-11-09 00:00:00,3,0,0,,Heavy Rain,,,large,98552.75,5.470790002,151.64,-30.3895,Oceania,Australia and New Zealand,9.0,53.0,2009
3563,El Salvador,,2009-11-07 00:00:00,2009-11-09 00:00:00,3,192,35000,,Heavy Rain,,,extreme,5541.42,4.521772318,-89.0023,13.7691,Americas,Central America,19.0,13.0,2009
3562,Mexico,,2009-11-01 00:00:00,2009-11-12 00:00:00,12,0,200000,,Heavy Rain,,,very large,44315.33,5.901826493,-91.0498,18.484,Americas,Central America,19.0,13.0,2009
3561,United States,,2009-11-01 00:00:00,2009-11-03 00:00:00,3,0,0,,Heavy Rain,,,large,14193.55,4.629212287,-3.12416,55.6621,Americas,Northern America,19.0,21.0,2009
3560,Philippines,,2009-10-30 00:00:00,2009-11-04 00:00:00,6,0,98,,Hurricane/Tropical Storm,,,very large,124931.91,6.050915889,107.665,14.9121,Asia,South-Eastern Asia,142.0,35.0,2009
3559,Paraguay,,2009-10-26 00:00:00,2009-10-28 00:00:00,3,0,0,,Heavy Rain,,,large,163340.77,5.690215853,-56.2737,-25.0929,Americas,South America,19.0,5.0,2009
3558,Vietnam,,2009-10-23 00:00:00,2009-10-26 00:00:00,4,1,0,,Hurricane/Tropical Storm,,,large,28284.26,5.053604812,107.39,15.5652,Asia,South-Eastern Asia,142.0,35.0,2009
3557,Kenya,,2009-10-20 00:00:00,2009-10-28 00:00:00,9,0,2000,,Heavy Rain,,,large,197665.04,6.250172374,40.6773,2.99222,Africa,Eastern Africa,2.0,14.0,2009
3556,Niger,,2009-09-21 00:00:00,2009-10-15 00:00:00,25,0,0,,Heavy Rain,,,large,133560.04,6.523616549,8.06092,17.2185,Africa,Western Africa,2.0,11.0,2009
3555,Nigeria,,2009-10-20 00:00:00,2009-10-26 00:00:00,7,0,5000,,Heavy Rain,,,large,53018.49,5.569525395,6.5097,5.54356,Africa,Western Africa,2.0,11.0,2009
3554,Japan,,2009-10-07 00:00:00,2009-10-09 00:00:00,3,0,5000,,Hurricane/Tropical Storm,,,large,106325.83,5.503760036,138.2,36.425,Asia,Eastern Asia,142.0,30.0,2009
3553,Nepal,,2009-10-04 00:00:00,2009-10-12 00:00:00,9,45,0,,Heavy Rain,,,extreme,129718.42,6.368274155,80.7639,29.8119,Asia,Southern Asia,142.0,34.0,2009
3552,Philippines,,2009-10-02 00:00:00,2009-10-17 00:00:00,16,438,40000,,Hurricane/Tropical Storm,,,extreme,34498.77,6.04295359,121.42200000000001,17.5757,Asia,South-Eastern Asia,142.0,35.0,2009
