registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,region_code,sub_region_code,year,GDPmil,GDPrank,Income Group OECD
2424,Australia,,1/29/04 0:00,2/5/04 0:00,8,0,0,1000000,Heavy Rain,,,extreme,17758.4,5.453523817,147.369,-41.4063,Oceania,Australia and New Zealand,9,53,2004,1454675,12,High income: OECD
2423,Mozambique,,1/25/04 0:00,2/6/04 0:00,13,2,0,,Heavy Rain,,,large,1308.79,4.23081332,32.8681,-25.399,Africa,Eastern Africa,2,14,2004,15938,118,Low income
2422,Malaysia,,1/24/04 0:00,2/3/04 0:00,11,3,6900,,Heavy Rain,,,large,32623.07,5.554917513,103.742,1.62683,Asia,South-Eastern Asia,142,35,2004,338104,35,Upper middle income
2421,Namibia,,1/14/04 0:00,1/17/04 0:00,4,1,0,,Heavy Rain,,,extreme,540.126,3.63558507,17.1124,-22.5514,Africa,Southern Africa,2,18,2004,12995,128,Upper middle income
2420,Yemen,,1/12/04 0:00,1/21/04 0:00,10,5,0,,Heavy Rain,,,large,10630.55,5.026555734,45.3309,14.3526,Asia,Western Asia,142,145,2004,35955,93,Lower middle income
2419,Afghanistan,,1/15/04 0:00,1/17/04 0:00,3,0,4000,,Heavy Rain,,,large,1927.13,3.762032267,62.1535,34.3173,Asia,Southern Asia,142,34,2004,20038,108,Low income
2418,Brazil,,1/10/04 0:00,3/8/04 0:00,59,161,230000,117000000,Heavy Rain,,,large,2018522.23,8.075885548,-44.6785,-22.525,Americas,South America,19,5,2004,2346076,7,Upper middle income
2417,Australia,,1/14/04 0:00,2/25/04 0:00,43,0,3400,32000000,Monsoon,,,extreme,1231895.8,8.025072426,141.148,-19.1711,Oceania,Australia and New Zealand,9,53,2004,1454675,12,High income: OECD
2416,Bolivia,,1/10/04 0:00,1/11/04 0:00,2,0,40000,,Heavy Rain,,,large,3573.26,3.854094613,-64.8904,-14.8766,Americas,South America,19,5,2004,32996,98,Lower middle income
2415,Iran,,1/10/04 0:00,1/19/04 0:00,10,6,8000,,Heavy Rain,,,large,87835.8,5.943671561,51.4395,29.4666,Asia,Southern Asia,142,34,2004,425326,28,Upper middle income
2414,Peru,,1/8/04 0:00,1/10/04 0:00,3,0,11000,,Heavy Rain,,,large,73131.96,5.341228468,-76.2224,-8.29307,Americas,South America,19,5,2004,202596,52,Upper middle income
2413,Guyana,,1/5/04 0:00,1/7/04 0:00,3,0,0,,Heavy Rain,,,large,16827.6,4.703143435,-58.3564,6.66256,Americas,South America,19,5,2004,3097,163,Lower middle income
2412,United States,,1/4/04 0:00,1/16/04 0:00,13,2,60,,Heavy Rain,,,large,167998.11,6.339247748,-85.3878,38.677,Americas,Northern America,19,21,2004,17419000,1,High income: OECD
2411,United States,,12/25/03 0:00,12/26/03 0:00,2,15,0,,Heavy Rain,,,large,257.162,2.71123679,-117.246,34.2005,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2410,Turkey,,12/24/03 0:00,12/26/03 0:00,3,6,0,,Heavy Rain,,,large,1305.97,3.593054455,30.7881,37.0067,Asia,Western Asia,142,145,2003,798429,18,Upper middle income
2409,Bolivia,,12/22/03 0:00,12/26/03 0:00,5,35,0,1000000,Heavy Rain,,,large,8232.15,4.61448328,-65.0585,-16.7225,Americas,South America,19,5,2003,32996,98,Lower middle income
2408,Tanzania,,12/20/03 0:00,12/21/03 0:00,2,0,2000,,Heavy Rain,,,large,238.27,2.67809936,37.7078,-4.07513,Africa,Eastern Africa,2,14,2003,48057,86,Low income
2407,Philippines,,12/19/03 0:00,1/7/04 0:00,20,200,97500,3000000,Heavy Rain,,,large,12916.99,5.412191319,125.766,8.88198,Asia,South-Eastern Asia,142,35,2003,284777,40,Lower middle income
2406,Malaysia,,12/17/03 0:00,1/10/04 0:00,25,0,2000,,Heavy Rain,,,large,21651.02,5.73341837,117.982,5.41506,Asia,South-Eastern Asia,142,35,2003,338104,35,Upper middle income
2405,Costa Rica,,12/12/03 0:00,12/14/03 0:00,3,1,2500,,Heavy Rain,,,large,766.549,3.361661176,-83.3059,10.0941,Americas,Central America,19,13,2003,49553,82,Upper middle income
2404,Tunisia,,12/12/03 0:00,12/13/03 0:00,2,7,0,,Heavy Rain,,,large,9918.63,4.297481686,9.22676,36.7779,Africa,Northern Africa,2,15,2003,48613,84,Upper middle income
2403,Indonesia,,12/10/03 0:00,1/23/04 0:00,45,148,350000,,Heavy Rain,,,extreme,82419.94,6.870274803,102.902,-1.04163,Asia,South-Eastern Asia,142,35,2003,888538,16,Lower middle income
2402,Thailand,,12/10/03 0:00,12/15/03 0:00,6,6,0,1400000,Heavy Rain,,,large,27233.62,5.213256624,99.6651,8.6548,Asia,South-Eastern Asia,142,35,2003,404824,29,Upper middle income
2401,Malaysia,,11/30/03 0:00,12/18/03 0:00,19,5,3000,,Heavy Rain,,,large,22660.13,5.634015998,103.22,4.81717,Asia,South-Eastern Asia,142,35,2003,338104,35,Upper middle income
2400,Dominican Republic,,12/6/03 0:00,12/8/03 0:00,3,8,1000,,Hurricane/Tropical Storm,,,large,7224.1,4.335905004,-70.3175,18.3702,Americas,Caribbean,19,29,2003,64138,73,Upper middle income
2399,Indonesia,,12/5/03 0:00,12/10/03 0:00,6,0,1000,,Heavy Rain,,,large,539.962,3.510514448,98.7288,3.59651,Asia,South-Eastern Asia,142,35,2003,888538,16,Lower middle income
2398,Venezuela,,12/2/03 0:00,12/6/03 0:00,5,0,6000,,Heavy Rain,,,large,11855.82,4.772901601,-72.3083,9.06005,Americas,South America,19,5,2003,381286,31,High income: nonOECD
2397,Indonesia,,11/30/03 0:00,12/6/03 0:00,7,0,4000,,Heavy Rain,,,large,3601.56,4.401588694,101.494,0.286528,Asia,South-Eastern Asia,142,35,2003,888538,16,Lower middle income
2396,Australia,,12/2/03 0:00,12/3/03 0:00,2,0,50,75000000,Heavy Rain,,,large,106.546,2.328567146,145.105,-37.8337,Oceania,Australia and New Zealand,9,53,2003,1454675,12,High income: OECD
2395,France,,12/1/03 0:00,12/10/03 0:00,10,9,27000,29000000,Heavy Rain,,,extreme,86272.34,6.236901573,4.94085,44.8217,Europe,Western Europe,150,155,2003,2829192,6,High income: OECD
2394,Colombia,,11/29/03 0:00,12/1/03 0:00,3,4,0,,Heavy Rain,,,large,5584.25,4.224086108,-75.0817,10.6202,Americas,South America,19,5,2003,377740,32,Upper middle income
2393,Brazil,,11/29/03 0:00,11/30/03 0:00,2,7,2000,,Heavy Rain,,,large,3338.3,3.824555358,-43.3561,-22.6439,Americas,South America,19,5,2003,2346076,7,Upper middle income
2392,Honduras,,11/28/03 0:00,12/24/03 0:00,27,7,3000,20000000,Heavy Rain,,,large,5307.76,5.156275041,-86.8593,15.7298,Americas,Central America,19,13,2003,19385,110,Lower middle income
2391,Canada,,11/24/03 0:00,12/2/03 0:00,9,0,15,,Heavy Rain,,,large,1045.19,3.973437755,-75.9574,46.1831,Americas,Northern America,19,21,2003,1785387,11,High income: OECD
2390,Vietnam,,11/24/03 0:00,11/26/03 0:00,3,3,0,,Heavy Rain,,,large,3793.65,4.056178515,108.35,15.6116,Asia,South-Eastern Asia,142,35,2003,186205,55,Lower middle income
2389,Indonesia,,11/22/03 0:00,11/24/03 0:00,3,3,12000,,Heavy Rain,,,large,702.724,3.323906041,112.552,-8.10688,Asia,South-Eastern Asia,142,35,2003,888538,16,Lower middle income
2388,United States,,11/19/03 0:00,11/22/03 0:00,4,9,250,,Heavy Rain,,,extreme,213997.96,6.23349962,-79.3157,38.8759,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2387,Morocco,,11/17/03 0:00,11/21/03 0:00,5,13,0,,Heavy Rain,,,large,21201.19,5.025330242,-2.91726,34.9615,Africa,Northern Africa,2,15,2003,110009,61,Lower middle income
2386,Spain,,11/1/03 0:00,1/18/04 0:00,79,3,0,,Heavy Rain,,,large,13377.33,6.023996532,-6.24949,37.0912,Europe,Southern Europe,150,39,2003,1381342,14,High income: OECD
2385,Sierra Leone,,11/11/03 0:00,11/13/03 0:00,3,0,200,,Heavy Rain,,,large,8243.39,4.393227102,-11.853,7.4768,Africa,Western Africa,2,11,2003,4838,155,Low income
2384,South Africa,,11/13/03 0:00,11/13/03 0:00,1,4,0,,Heavy Rain,,,large,457.6,2.660486016,24.7996,-27.5236,Africa,Southern Africa,2,18,2003,350085,33,Upper middle income
2383,Vietnam,,11/12/03 0:00,11/17/03 0:00,6,61,0,35000000,Heavy Rain,,,large,38304.75,5.361403883,108.979,12.9047,Asia,South-Eastern Asia,142,35,2003,186205,55,Lower middle income
2382,United States,,11/12/03 0:00,11/13/03 0:00,2,18,0,,Heavy Rain,,,large,254.649,2.706971971,-118.273,33.8989,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2381,Argentina,,11/11/03 0:00,11/13/03 0:00,3,12,900,,Heavy Rain,,,large,297683.26,5.950875668,-61.686,-32.7122,Americas,South America,19,5,2003,537660,24,High income: nonOECD
2380,Haiti,,11/10/03 0:00,11/26/03 0:00,17,12,48000,15500000,Heavy Rain,,,large,21413.21,5.561130698,-70.9826,19.4794,Americas,Caribbean,19,29,2003,8713,142,Low income
2379,Saudi Arabia,,11/10/03 0:00,11/11/03 0:00,2,12,0,,Heavy Rain,,,large,507.189,3.006199822,39.8268,21.4209,Asia,Western Asia,142,145,2003,746249,19,High income: nonOECD
2378,Papua New Guinea,,11/6/03 0:00,11/10/03 0:00,5,2,5000,,Heavy Rain,,,large,952.089,3.677647552,147.419,-6.63283,Oceania,Melanesia,9,54,2003,16929,115,Lower middle income
2377,Indonesia,,11/2/03 0:00,11/3/03 0:00,2,165,1600,,Heavy Rain,,,large,595.224,3.07571043,98.0634,3.42853,Asia,South-Eastern Asia,142,35,2003,888538,16,Lower middle income
2376,Taiwan,Philippines,11/2/03 0:00,11/3/03 0:00,2,2,0,,Heavy Rain,,,large,17156.81,4.535466537,121.774,17.6099,Asia,Eastern Asia,142,30,2003,,,
2375,Hungary,,11/1/03 0:00,11/2/03 0:00,2,0,150,,Dam Failure,,,large,94.8275,2.277964297,20,48.1,Europe,Eastern Europe,150,151,2003,138347,59,High income: OECD
2374,Rwanda,,10/30/03 0:00,10/31/03 0:00,2,0,7000,,Heavy Rain,,,large,3857.91,3.887382088,30.2562,-1.44887,Africa,Eastern Africa,2,14,2003,7890,146,Low income
2373,Colombia,,10/29/03 0:00,11/4/03 0:00,7,16,0,,Heavy Rain,,,large,171071.22,6.078274993,-75.3122,5.47488,Americas,South America,19,5,2003,377740,32,Upper middle income
2372,Brazil,,10/27/03 0:00,10/31/03 0:00,5,0,0,,Heavy Rain,,,large,73221.49,5.563608567,-53.2687,-29.9288,Americas,South America,19,5,2003,2346076,7,Upper middle income
2371,Russia,Georgia,10/25/03 0:00,10/27/03 0:00,3,0,600,2000000,Heavy Rain,,,extreme,51606.53,5.490855909,40.7145,43.8129,Europe,Eastern Europe,150,151,2003,1860598,10,High income: nonOECD
2370,Thailand,,10/17/03 0:00,11/4/03 0:00,19,3,3000,25000000,Monsoon,,,extreme,11463.21,5.639089845,99.79,12.5592,Asia,South-Eastern Asia,142,35,2003,404824,29,Upper middle income
2369,Canada,United States,10/17/03 0:00,10/26/03 0:00,10,4,4000,190000000,Heavy Rain,,,extreme,70921.02,6.151804969,-122.853,49.5023,Americas,Northern America,19,21,2003,1785387,11,High income: OECD
2368,Vietnam,,10/15/03 0:00,10/22/03 0:00,8,52,40000,18000000,Heavy Rain,,,large,10631.92,4.929701687,108.846,14.7675,Asia,South-Eastern Asia,142,35,2003,186205,55,Lower middle income
2367,Algeria,,10/15/03 0:00,10/18/03 0:00,4,13,0,,Heavy Rain,,,large,51769.75,5.316136059,0.110269,34.9894,Africa,Northern Africa,2,15,2003,213518,49,Upper middle income
2366,United States,,10/12/03 0:00,10/24/03 0:00,13,0,50,,Heavy Rain,,,extreme,62960.79,6.214043517,-99.2055,27.6304,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2365,Mexico,,10/5/03 0:00,10/12/03 0:00,8,0,1500,,Hurricane/Tropical Storm,,,large,14779.07,5.072737093,-93.6014,17.915,Americas,Central America,19,13,2003,1294690,15,Upper middle income
2364,Malaysia,,10/3/03 0:00,10/25/03 0:00,23,3,39000,,Heavy Rain,,,extreme,21798.11,6.001176672,100.097,6.64704,Asia,South-Eastern Asia,142,35,2003,338104,35,Upper middle income
2363,New Zealand,,10/3/03 0:00,10/4/03 0:00,2,2,0,3000000,Heavy Rain,,,large,923.127,3.266291449,174.84,-41.1902,Oceania,Australia and New Zealand,9,53,2003,199970,53,High income: OECD
2362,Sri Lanka,,10/1/03 0:00,10/2/03 0:00,2,8,10000,,Heavy Rain,,,large,5589.93,4.048436365,80.3531,6.34987,Asia,Southern Asia,142,34,2003,78824,66,Lower middle income
2361,Nigeria,,9/22/03 0:00,10/10/03 0:00,19,28,1000,,Heavy Rain,,,large,137750,6.417845208,11.9235,8.87752,Africa,Western Africa,2,11,2003,568508,22,Lower middle income
2360,Italy,,9/23/03 0:00,9/24/03 0:00,2,1,30,,Heavy Rain,,,large,1854.41,3.569235756,10.3811,43.9155,Europe,Southern Europe,150,39,2003,2141161,8,High income: OECD
2359,France,,9/22/03 0:00,9/23/03 0:00,2,1,30,,Heavy Rain,,,large,731.057,3.164981236,4.15721,43.7231,Europe,Western Europe,150,155,2003,2829192,6,High income: OECD
2358,Indonesia,,9/22/03 0:00,9/24/03 0:00,3,0,5000,,Heavy Rain,,,large,643.389,3.285594886,98.7285,3.61275,Asia,South-Eastern Asia,142,35,2003,888538,16,Lower middle income
2357,Afghanistan,,9/19/03 0:00,9/22/03 0:00,4,3,0,,Heavy Rain,,,large,1785.32,3.853776062,71.0404,34.9865,Asia,Southern Asia,142,34,2003,20038,108,Low income
2356,Mexico,,9/22/03 0:00,10/1/03 0:00,10,2,6000,100000000,Hurricane/Tropical Storm,,,large,113990.59,6.056869002,-110.096,23.6058,Americas,Central America,19,13,2003,1294690,15,Upper middle income
2355,Philippines,,9/21/03 0:00,9/22/03 0:00,2,9,0,,Heavy Rain,,,large,116.886,2.368792492,122.896,9.35044,Asia,South-Eastern Asia,142,35,2003,284777,40,Lower middle income
2354,Nepal,,9/20/03 0:00,9/23/03 0:00,4,18,0,,Heavy Rain,,,extreme,48760.16,5.591155109,81.8672,29.1709,Asia,Southern Asia,142,34,2003,19770,109,Low income
2353,China,,9/20/03 0:00,9/22/03 0:00,3,13,8000,9640000,Heavy Rain,,,large,2292.81,3.837489322,118.581,25.7276,Asia,Eastern Asia,142,30,2003,10354832,2,Upper middle income
2352,United States,,9/18/03 0:00,9/24/03 0:00,7,7,2500,,Hurricane/Tropical Storm,,,large,171199.17,6.078599695,-78.4245,37.3311,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2351,Turkey,,9/18/03 0:00,9/18/03 0:00,1,6,0,,Heavy Rain,,,large,6689.31,3.825381323,41.9462,39.0305,Asia,Western Asia,142,145,2003,798429,18,Upper middle income
2350,Tunisia,,9/16/03 0:00,9/18/03 0:00,3,4,0,,Heavy Rain,,,large,376.375,3.052742023,10.1861,36.865,Africa,Northern Africa,2,15,2003,48613,84,Upper middle income
2349,United States,,9/15/03 0:00,9/16/03 0:00,2,0,200,,Heavy Rain,,,large,2826.32,3.752251327,-75.4413,39.8192,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2348,South Korea,,9/12/03 0:00,9/15/03 0:00,4,127,9000,2900000000,Hurricane/Tropical Storm,,,large,21408.02,4.932636493,128.019,35.2349,Asia,Eastern Asia,142,30,2003,1410383,13,High income: OECD
2347,Thailand,,9/12/03 0:00,10/12/03 0:00,31,7,10000,3690000,Monsoon,,,large,314895.7,6.989528424,101.593,17.3728,Asia,South-Eastern Asia,142,35,2003,404824,29,Upper middle income
2346,Vietnam,,9/10/03 0:00,9/14/03 0:00,5,15,0,,Monsoon,,,large,31350.78,5.195218355,105.73,19.4009,Asia,South-Eastern Asia,142,35,2003,186205,55,Lower middle income
2345,Nigeria,,9/5/03 0:00,10/28/03 0:00,54,16,210000,2570000,Heavy Rain,,,large,134916.26,6.862458053,7.48686,10.5143,Africa,Western Africa,2,11,2003,568508,22,Lower middle income
2344,Ethiopia,,9/5/03 0:00,9/5/03 0:00,1,7,0,,Heavy Rain,,,large,10530.39,4.022444456,37.868,10.5406,Africa,Eastern Africa,2,14,2003,55612,80,Low income
2343,Pakistan,,9/5/03 0:00,9/6/03 0:00,2,30,0,,Heavy Rain,,,large,3519.3,3.847486285,72.0521,35.2335,Asia,Southern Asia,142,34,2003,243632,44,Lower middle income
2342,United States,,9/1/03 0:00,9/9/03 0:00,9,1,500,4200000,Heavy Rain,,,extreme,32128.23,5.762159305,-86.6173,39.7344,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2341,United States,,8/30/03 0:00,8/31/03 0:00,2,6,0,,Heavy Rain,,,extreme,1168.71,3.669766751,-96.3291,38.5104,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2340,Italy,,8/29/03 0:00,8/30/03 0:00,2,2,300,,Heavy Rain,,,large,1114.78,3.348219164,13.2272,46.0812,Europe,Southern Europe,150,39,2003,2141161,8,High income: OECD
2339,Haiti,,8/29/03 0:00,8/30/03 0:00,2,24,12000,,Heavy Rain,,,large,160.198,2.505687085,-72.6439,19.1059,Americas,Caribbean,19,29,2003,8713,142,Low income
2338,India,,8/27/03 0:00,10/20/03 0:00,55,67,3000000,55000000,Monsoon,,,large,117883.62,6.811816153,85.8936,20.6258,Asia,Southern Asia,142,34,2003,2048517,9,Lower middle income
2337,China,,8/26/03 0:00,8/30/03 0:00,5,17,0,,Heavy Rain,,,large,6155.34,4.488222051,103.018,30.0316,Asia,Eastern Asia,142,30,2003,10354832,2,Upper middle income
2336,Russia,,8/27/03 0:00,8/29/03 0:00,3,0,200,,Heavy Rain,,,large,11776.47,4.548136385,44.3698,44.7002,Europe,Eastern Europe,150,151,2003,1860598,10,High income: nonOECD
2335,Romania,,8/27/03 0:00,8/27/03 0:00,1,2,0,,Heavy Rain,,,large,367.842,2.565661315,28.815,44.866,Europe,Eastern Europe,150,151,2003,199044,54,Upper middle income
2334,Kenya,,8/26/03 0:00,9/12/03 0:00,18,1,2100,,Heavy Rain,,,large,2470.75,4.648101309,34.2442,0.22722,Africa,Eastern Africa,2,14,2003,60937,75,Lower middle income
2333,United States,,8/26/03 0:00,8/26/03 0:00,1,3,30,,Heavy Rain,,,large,5002.79,3.699212273,-115.879,34.2795,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2332,China,,8/24/03 0:00,11/12/03 0:00,81,123,670000,240000000,Heavy Rain,,,extreme,471060.82,7.882591998,107.985,35.6812,Asia,Eastern Asia,142,30,2003,10354832,2,Upper middle income
2331,Kenya,,8/24/03 0:00,8/24/03 0:00,1,0,400,,Heavy Rain,,,large,2922.85,3.465806528,35.6894,0.98718,Africa,Eastern Africa,2,14,2003,60937,75,Lower middle income
2330,Australia,,8/24/03 0:00,8/27/03 0:00,4,0,0,,Heavy Rain,,,extreme,3538.66,4.451928824,147.481,-41.6933,Oceania,Australia and New Zealand,9,53,2003,1454675,12,High income: OECD
2329,Australia,,8/24/03 0:00,8/25/03 0:00,2,0,0,,Heavy Rain,,,large,85.0703,2.23080796,147.018,-43.0631,Oceania,Australia and New Zealand,9,53,2003,1454675,12,High income: OECD
2328,China,Vietnam,8/25/03 0:00,8/26/03 0:00,2,3,0,,Hurricane/Tropical Storm,,,large,27219.12,4.735904076,110.266,21.1505,Asia,Eastern Asia,142,30,2003,10354832,2,Upper middle income
2327,Mexico,,8/24/03 0:00,8/27/03 0:00,4,2,3000,,Hurricane/Tropical Storm,,,large,5832.81,4.367937821,-110.799,24.417,Americas,Central America,19,13,2003,1294690,15,Upper middle income
2326,South Korea,,8/21/03 0:00,8/25/03 0:00,5,1,0,,Heavy Rain,,,large,7788.93,4.590447805,127.024,37.864,Asia,Eastern Asia,142,30,2003,1410383,13,High income: OECD
2325,United States,,8/22/03 0:00,8/22/03 0:00,1,2,0,,Heavy Rain,,,large,10537.09,4.022720689,-84.6831,38.1186,Americas,Northern America,19,21,2003,17419000,1,High income: OECD
2324,Ethiopia,,8/19/03 0:00,9/9/03 0:00,22,0,7000,,Heavy Rain,,,large,34209.05,5.876563695,-115.508,35.5295,Africa,Eastern Africa,2,14,2003,55612,80,Low income
2322,Somalia,,8/18/03 0:00,8/20/03 0:00,3,1,0,,Heavy Rain,,,large,5503.86,4.217788633,43.9989,9.41454,Africa,Eastern Africa,2,14,2003,5707,150,Low income
2321,China,,8/1/03 0:00,8/25/03 0:00,25,1,600,,Heavy Rain,,,large,323815.17,6.908237199,94.3294,32.3393,Asia,Eastern Asia,142,30,2003,10354832,2,Upper middle income
2320,South Africa,,8/18/03 0:00,8/21/03 0:00,4,0,600,,Heavy Rain,,,large,1028149.43,6.61411623,-3.10202,14.2117,Africa,Southern Africa,2,18,2003,350085,33,Upper middle income
2317,Philippines,,8/11/03 0:00,8/18/03 0:00,8,0,145000,,Heavy Rain,,,large,317.658,3.405049784,18.5782,-33.9746,Asia,South-Eastern Asia,142,35,2003,284777,40,Lower middle income
2316,Nigeria,,8/8/03 0:00,8/24/03 0:00,17,1,16000,,Heavy Rain,,,large,586302.53,6.99857069,-12.9402,15.9392,Africa,Western Africa,2,11,2003,568508,22,Lower middle income
2315,Senegal,Mauritania,8/9/03 0:00,11/5/03 0:00,89,10,5300,,Heavy Rain,,,large,78728.11,6.845519832,0.785585,26.3794,Africa,Western Africa,2,11,2003,15658,120,Lower middle income
2314,Algeria,,8/9/03 0:00,8/11/03 0:00,3,13,0,,Heavy Rain,,,large,19628.97,4.770018766,10.0128,12.6343,Africa,Northern Africa,2,15,2003,213518,49,Upper middle income
2313,Japan,Russia,8/8/03 0:00,8/11/03 0:00,4,11,1600,,Hurricane/Tropical Storm,,,large,14325.51,4.758170083,143.444,42.8258,Asia,Eastern Asia,142,30,2003,4601461,3,High income: OECD
2311,Nigeria,,8/5/03 0:00,10/12/03 0:00,69,7,10000,,Heavy Rain,,,large,138852.9,6.981404045,4.73527,12.3948,Africa,Western Africa,2,11,2003,568508,22,Lower middle income
2310,South Korea,,8/6/03 0:00,8/8/03 0:00,3,0,6000,,Heavy Rain,,,large,15058.79,4.654911332,127.647,37.8729,Asia,Eastern Asia,142,30,2003,1410383,13,High income: OECD
2309,Estonia,,8/5/03 0:00,8/6/03 0:00,2,0,0,383000,Heavy Rain,,,large,3162.75,3.80109486,27.3605,59.1934,Europe,Northern Europe,150,154,2003,26485,105,High income: OECD
2308,Vietnam,,8/4/03 0:00,8/8/03 0:00,5,0,0,,Heavy Rain,,,large,14422.68,4.858015972,106.447,10.5416,Asia,South-Eastern Asia,142,35,2003,186205,55,Lower middle income
2307,Sudan,,8/3/03 0:00,8/25/03 0:00,23,9,13000,,Heavy Rain,,,large,118350.1,6.434896465,34.0017,13.8844,Africa,Northern Africa,2,15,2003,73815,70,Lower middle income
2306,Canada,,8/4/03 0:00,8/5/03 0:00,2,0,400,10000000,Heavy Rain,,,large,1992.49,3.600426146,-71.9456,46.0827,Americas,Northern America,19,21,2003,1785387,11,High income: OECD
2305,Thailand,,8/5/03 0:00,8/7/03 0:00,3,2,0,,Heavy Rain,,,large,6499.41,4.289995189,102.261,12.6285,Asia,South-Eastern Asia,142,35,2003,404824,29,Upper middle income
2304,Vietnam,,8/2/03 0:00,8/5/03 0:00,4,12,0,,Heavy Rain,,,large,3901.07,4.193243735,107.896,12.9815,Asia,South-Eastern Asia,142,35,2003,186205,55,Lower middle income
2303,Chad,,8/3/03 0:00,11/2/03 0:00,92,0,0,,Heavy Rain,,,large,486564.84,7.65092855,20.2497,10.9965,Africa,Middle Africa,2,17,2003,13922,124,Low income
2302,Russia,,7/29/03 0:00,7/31/03 0:00,3,0,600,,Heavy Rain,,,large,8222.43,4.39212144,94.0334,51.2311,Europe,Eastern Europe,150,151,2003,1860598,10,High income: nonOECD
2301,China,,7/30/03 0:00,8/1/03 0:00,3,2,0,,Heavy Rain,,,large,9891.46,4.472381654,111.067,39.043,Asia,Eastern Asia,142,30,2003,10354832,2,Upper middle income
2300,Afghanistan,,7/29/03 0:00,7/30/03 0:00,2,30,0,,Heavy Rain,,,extreme,2576.57,4.013101937,70.588,35.8421,Asia,Southern Asia,142,34,2003,20038,108,Low income
2299,India,,7/29/03 0:00,8/2/03 0:00,5,2,14000,,Monsoon,,,large,12776.68,4.805388022,73.9596,21.9811,Asia,Southern Asia,142,34,2003,2048517,9,Lower middle income
2298,Sudan,Eritrea,7/28/03 0:00,8/21/03 0:00,25,20,325000,150000000,Heavy Rain,,,extreme,95753.23,6.680123437,36.4589,15.3828,Africa,Northern Africa,2,15,2003,73815,70,Lower middle income
2297,Vietnam,,7/25/03 0:00,8/1/03 0:00,8,5,0,,Heavy Rain,,,large,12067.52,4.984708014,103.048,21.8714,Asia,South-Eastern Asia,142,35,2003,186205,55,Lower middle income
2296,China,,7/27/03 0:00,10/10/03 0:00,76,0,1000,6890000,Heavy Rain,,,large,215590.79,7.214443796,124.702,47.944,Asia,Eastern Asia,142,30,2003,10354832,2,Upper middle income
